dt_8601,speed,count
2014-11-26T06:30:00,64,46
2014-11-26T06:35:00,64,51
2014-11-26T06:40:00,64,32
2014-11-26T06:45:00,66,58
2014-11-26T06:50:00,65,55
2014-11-26T06:55:00,66,22
2014-11-26T07:00:00,63,64
2014-11-26T07:05:00,66,54
2014-11-26T07:10:00,67,49
2014-11-26T07:15:00,65,61
2014-11-26T07:20:00,66,54
2014-11-26T07:25:00,67,57
2014-11-26T07:30:00,65,68
2014-11-26T07:35:00,65,62
2014-11-26T07:40:00,65,60
2014-11-26T07:45:00,67,48
2014-11-26T07:50:00,67,79
2014-11-26T07:55:00,66,61
2014-11-26T08:00:00,65,58
2014-11-26T08:05:00,65,71
2014-11-26T08:10:00,67,68
2014-11-26T08:15:00,67,59
2014-11-26T08:20:00,65,51
2014-11-26T08:25:00,65,48
2014-11-26T08:30:00,69,77
2014-11-26T08:35:00,65,82
2014-11-26T08:40:00,66,78
2014-11-26T08:45:00,3,0
2014-11-26T08:50:00,69,137
2014-11-26T08:55:00,63,83
2014-11-26T09:00:00,65,42
2014-11-26T09:05:00,67,96
2014-11-26T09:10:00,67,70
2014-11-26T09:15:00,64,70
2014-11-26T09:20:00,63,75
2014-11-26T09:25:00,66,87
2014-11-26T09:30:00,67,76
2014-11-26T09:35:00,67,80
2014-11-26T09:40:00,65,72
2014-11-26T09:45:00,63,66
2014-11-26T09:50:00,64,107
2014-11-26T09:55:00,64,94
2014-11-26T10:00:00,67,52
2014-11-26T10:05:00,68,102
2014-11-26T10:10:00,66,77
2014-11-26T10:15:00,68,96
2014-11-26T10:20:00,65,77
2014-11-26T10:25:00,65,96
2014-11-26T10:30:00,65,83
2014-11-26T10:35:00,66,94
2014-11-26T10:40:00,65,86
2014-11-26T10:45:00,66,92
2014-11-26T10:50:00,63,63
2014-11-26T10:55:00,64,76
2014-11-26T11:00:00,65,132
2014-11-26T11:05:00,64,54
2014-11-26T11:10:00,65,109
2014-11-26T11:15:00,64,117
2014-11-26T11:20:00,66,42
2014-11-26T11:25:00,3,0
2014-11-26T11:30:00,65,201
2014-11-26T11:35:00,63,56
2014-11-26T11:40:00,67,76
2014-11-26T11:45:00,65,97
2014-11-26T11:50:00,63,84
2014-11-26T11:55:00,64,83
2014-11-26T12:00:00,66,82
2014-11-26T12:05:00,63,84
2014-11-26T12:10:00,64,86
2014-11-26T12:15:00,65,85
2014-11-26T12:20:00,62,79
2014-11-26T12:25:00,63,89
2014-11-26T12:30:00,66,88
2014-11-26T12:35:00,66,97
2014-11-26T12:40:00,64,91
2014-11-26T12:45:00,66,86
2014-11-26T12:50:00,65,76
2014-11-26T12:55:00,64,77
2014-11-26T13:00:00,64,87
2014-11-26T13:05:00,66,98
2014-11-26T13:10:00,64,100
2014-11-26T13:15:00,64,96
2014-11-26T13:20:00,65,92
2014-11-26T13:25:00,65,91
2014-11-26T13:30:00,65,88
2014-11-26T13:35:00,63,89
2014-11-26T13:40:00,64,79
2014-11-26T13:45:00,63,85
2014-11-26T13:50:00,65,77
2014-11-26T13:55:00,63,95
2014-11-26T14:00:00,62,87
2014-11-26T14:05:00,63,90
2014-11-26T14:10:00,66,103
2014-11-26T14:15:00,64,87
2014-11-26T14:20:00,63,53
2014-11-26T14:25:00,64,137
2014-11-26T14:30:00,63,64
2014-11-26T14:35:00,63,119
2014-11-26T14:40:00,62,81
2014-11-26T14:45:00,64,93
2014-11-26T14:50:00,62,69
2014-11-26T14:55:00,64,85
2014-11-26T15:00:00,63,78
2014-11-26T15:05:00,61,54
2014-11-26T15:10:00,59,79
2014-11-26T15:15:00,60,58
2014-11-26T15:20:00,61,64
2014-11-26T15:25:00,59,50
2014-11-26T15:30:00,61,48
2014-11-26T15:35:00,58,28
2014-11-26T15:40:00,58,47
2014-11-26T15:45:00,56,27
2014-11-26T15:50:00,57,25
2014-11-26T15:55:00,55,37
2014-11-26T16:00:00,54,39
2014-11-26T16:05:00,56,20
2014-11-26T16:10:00,51,22
2014-11-26T16:15:00,49,41
2014-11-26T16:20:00,44,28
2014-11-26T16:25:00,40,16
2014-11-26T16:30:00,38,38
2014-11-26T16:35:00,48,45
2014-11-26T16:40:00,53,30
2014-11-26T16:45:00,57,27
2014-11-26T16:50:00,55,31
2014-11-26T16:55:00,55,21
2014-11-26T17:00:00,57,40
2014-11-26T17:05:00,55,28
2014-11-26T17:10:00,58,25
2014-11-26T17:15:00,56,32
2014-11-26T17:20:00,57,31
2014-11-26T17:25:00,58,56
2014-11-26T17:30:00,58,46
2014-11-26T17:35:00,61,36
2014-11-26T17:40:00,58,53
2014-11-26T17:45:00,61,41
2014-11-26T17:50:00,62,61
2014-11-26T17:55:00,60,47
2014-11-26T18:00:00,61,50
2014-11-26T18:05:00,61,49
2014-11-26T18:10:00,62,58
2014-11-26T18:15:00,58,32
2014-11-26T18:20:00,61,54
2014-11-26T18:25:00,61,52
2014-11-26T18:30:00,60,76
2014-11-26T18:35:00,64,52
2014-11-26T18:40:00,65,39
2014-11-26T18:45:00,63,98
2014-11-26T18:50:00,65,47
2014-11-26T18:55:00,64,56
2014-11-26T19:00:00,61,76
2014-11-26T19:05:00,62,73
2014-11-26T19:10:00,63,69
2014-11-26T19:15:00,61,71
2014-11-26T19:20:00,64,60
2014-11-26T19:25:00,62,66
2014-11-26T19:30:00,63,67
2014-11-26T19:35:00,61,59
2014-11-26T19:40:00,62,53
2014-11-26T19:45:00,63,73
2014-11-26T19:50:00,64,60
2014-11-26T19:55:00,66,66
2014-11-26T20:00:00,63,57
2014-11-26T20:05:00,64,49
2014-11-26T20:10:00,63,57
2014-11-26T20:15:00,64,62
2014-11-26T20:20:00,65,37
2014-11-26T20:25:00,66,64
2014-11-26T20:30:00,65,53
2014-11-26T20:35:00,64,67
2014-11-26T20:40:00,66,41
2014-11-26T20:45:00,64,54
2014-11-26T20:50:00,64,25
2014-11-26T20:55:00,64,42
2014-11-26T21:00:00,62,69
2014-11-26T21:05:00,62,42
2014-11-26T21:10:00,64,42
2014-11-26T21:15:00,65,46
2014-11-26T21:20:00,64,38
2014-11-26T21:25:00,64,52
2014-11-26T21:30:00,63,38
2014-11-26T21:35:00,62,48
2014-11-26T21:40:00,64,34
2014-11-26T21:45:00,61,40
2014-11-26T21:50:00,61,25
2014-11-26T21:55:00,63,31
2014-11-26T22:00:00,63,35
2014-11-26T22:05:00,62,28
2014-11-26T22:10:00,63,46
2014-11-26T22:15:00,61,53
2014-11-26T22:20:00,61,30
2014-11-26T22:25:00,63,44
2014-11-26T22:30:00,63,33
2014-11-26T22:35:00,64,45
2014-11-26T22:40:00,64,24
2014-11-26T22:45:00,63,44
2014-11-26T22:50:00,64,37
2014-11-26T22:55:00,65,40
2014-11-26T23:00:00,63,25
2014-11-26T23:05:00,62,34
2014-11-26T23:10:00,63,35
2014-11-26T23:15:00,62,33
2014-11-26T23:20:00,62,47
2014-11-26T23:25:00,62,36
2014-11-26T23:30:00,64,38
2014-11-26T23:35:00,66,21
2014-11-26T23:40:00,63,28
2014-11-26T23:45:00,68,33
2014-11-26T23:50:00,64,32
2014-11-26T23:55:00,64,32
