dt_8601,speed,count
2014-11-26T13:05:00,59,90
2014-11-26T13:10:00,56,95
2014-11-26T13:15:00,57,93
2014-11-26T13:20:00,59,107
2014-11-26T13:25:00,61,96
2014-11-26T13:30:00,60,99
2014-11-26T13:35:00,57,94
2014-11-26T13:40:00,58,97
2014-11-26T13:45:00,57,97
2014-11-26T13:50:00,60,93
2014-11-26T13:55:00,58,110
2014-11-26T14:00:00,58,96
2014-11-26T14:05:00,55,113
2014-11-26T14:10:00,56,82
2014-11-26T14:15:00,62,88
2014-11-26T14:20:00,60,95
2014-11-26T14:25:00,57,119
2014-11-26T14:30:00,59,92
2014-11-26T14:35:00,59,109
2014-11-26T14:40:00,55,96
2014-11-26T14:45:00,53,98
2014-11-26T14:50:00,56,91
2014-11-26T14:55:00,57,105
2014-11-26T15:00:00,56,84
2014-11-26T15:05:00,57,105
2014-11-26T15:10:00,53,75
2014-11-26T15:15:00,53,89
2014-11-26T15:20:00,54,74
2014-11-26T15:25:00,52,58
2014-11-26T15:30:00,55,47
2014-11-26T15:35:00,49,32
2014-11-26T15:40:00,53,24
2014-11-26T15:45:00,53,13
2014-11-26T15:50:00,56,3
2014-11-26T15:55:00,3,0
2014-11-26T16:00:00,3,0
2014-11-26T16:05:00,3,0
2014-11-26T16:10:00,3,0
2014-11-26T16:15:00,3,0
2014-11-26T16:20:00,3,0
2014-11-26T16:25:00,3,0
2014-11-26T16:30:00,3,0
2014-11-26T16:35:00,3,0
2014-11-26T16:40:00,3,0
2014-11-26T16:45:00,3,0
2014-11-26T16:50:00,3,0
2014-11-26T16:55:00,3,0
2014-11-26T17:00:00,3,0
2014-11-26T17:05:00,3,0
2014-11-26T17:10:00,43,2
2014-11-26T17:15:00,3,0
2014-11-26T17:20:00,43,1
2014-11-26T17:25:00,47,3
2014-11-26T17:30:00,48,10
2014-11-26T17:35:00,47,9
2014-11-26T17:40:00,51,15
2014-11-26T17:45:00,53,12
2014-11-26T17:50:00,51,29
2014-11-26T17:55:00,54,21
2014-11-26T18:00:00,55,23
2014-11-26T18:05:00,49,24
2014-11-26T18:10:00,56,29
2014-11-26T18:15:00,53,54
2014-11-26T18:20:00,56,61
2014-11-26T18:25:00,58,63
2014-11-26T18:30:00,58,80
2014-11-26T18:35:00,57,64
2014-11-26T18:40:00,62,63
2014-11-26T18:45:00,55,86
2014-11-26T18:50:00,61,79
2014-11-26T18:55:00,60,78
2014-11-26T19:00:00,56,73
2014-11-26T19:05:00,58,90
2014-11-26T19:10:00,56,64
2014-11-26T19:15:00,49,84
2014-11-26T19:20:00,58,52
2014-11-26T19:25:00,54,73
2014-11-26T19:30:00,54,76
2014-11-26T19:35:00,49,65
2014-11-26T19:40:00,53,63
2014-11-26T19:45:00,49,78
2014-11-26T19:50:00,46,68
2014-11-26T19:55:00,55,68
2014-11-26T20:00:00,54,57
2014-11-26T20:05:00,55,54
2014-11-26T20:10:00,61,64
2014-11-26T20:15:00,59,73
2014-11-26T20:20:00,64,59
2014-11-26T20:25:00,63,41
2014-11-26T20:30:00,63,64
2014-11-26T20:35:00,59,79
2014-11-26T20:40:00,61,47
2014-11-26T20:45:00,59,68
2014-11-26T20:50:00,61,41
2014-11-26T20:55:00,60,60
2014-11-26T21:00:00,59,55
2014-11-26T21:05:00,61,42
2014-11-26T21:10:00,59,27
2014-11-26T21:15:00,60,30
2014-11-26T21:20:00,59,39
2014-11-26T21:25:00,59,34
2014-11-26T21:30:00,57,27
2014-11-26T21:35:00,59,26
2014-11-26T21:40:00,58,26
2014-11-26T21:45:00,58,20
2014-11-26T21:50:00,59,12
2014-11-26T21:55:00,60,23
2014-11-26T22:00:00,61,26
2014-11-26T22:05:00,62,29
2014-11-26T22:10:00,60,31
2014-11-26T22:15:00,60,46
2014-11-26T22:20:00,57,35
2014-11-26T22:25:00,60,37
2014-11-26T22:30:00,60,38
2014-11-26T22:35:00,60,54
2014-11-26T22:40:00,62,25
2014-11-26T22:45:00,62,44
2014-11-26T22:50:00,63,36
2014-11-26T22:55:00,63,51
2014-11-26T23:00:00,60,36
2014-11-26T23:05:00,61,55
2014-11-26T23:10:00,63,30
2014-11-26T23:15:00,62,41
2014-11-26T23:20:00,62,46
2014-11-26T23:25:00,60,50
2014-11-26T23:30:00,63,39
2014-11-26T23:35:00,61,36
2014-11-26T23:40:00,57,39
2014-11-26T23:45:00,58,41
2014-11-26T23:50:00,60,44
2014-11-26T23:55:00,56,27
